"row ID","name","popularity_by_user"
"Row695","livevvvgaming",0.09751007912670853
"Row696","lizardman19",0.20499557033084156
"Row697","lknives",0.009235162666059235
"Row698","lmf_7",0.009180275451714064
"Row699","lockologist",0.010476455288718012
"Row700","lojiqaen",0.015259990628738201
"Row701","lokiiiiiiiiiiii",0.017367016178339627
"Row702","loldunk",0.011059424476200595
"Row703","lolsooner",0.21678235928652229
"Row704","lonelyclock",0.009823789002232353
"Row705","lordbrandy",0.010479845092417048
"Row706","lordkat",1.2701951620693324
"Row707","loremantes",0.009877103850755433
"Row708","louisvuittonshini",0.009168744769018739
"Row709","ltfan",0.009169851248671321
"Row710","lucario_player",0.009825839383194052
"Row711","luciferbelmont",0.010670188710546693
"Row712","luciusaxelrod",0.009165553930573474
"Row713","lukerocks",0.01244176028659309
"Row714","lunatrix",0.009217837524130653
"Row715","lus7y",0.012205482173184606
"Row716","luzarius",0.014170939061438568
"Row717","lycosagaming",0.010374632883019222
"Row718","lyionhunt",0.008516607464419164
"Row719","lyk3",0.010428267597138849
"Row720","lyrlian",0.008548724492229626
"Row721","m3ximus40",0.010711477872319347
"Row722","mabilistv",0.00920659802029127
"Row723","mac027",0.011439947693110897
"Row724","machinations",0.010452003533843554
"Row725","maddoggfx",0.01315085458449436
"Row726","madsushi",0.010615878515277283
"Row727","maduo",0.0246139867623919
"Row728","mageofdead",0.009878758710288918
"Row729","maggrig",0.01417002283700952
"Row730","mahmunkay",0.009160848962077308
"Row731","mai0926",0.010048205406452664
"Row732","maicn_gk",0.09095673216265714
"Row733","maitsa",0.00983372306116538
"Row734","majority",0.0100599826129007
"Row735","makfeja",0.009182342821591256
"Row736","mannermule",0.01700535769632585
"Row737","mapthesoju",0.009166677399141548
"Row738","mark_g3_24h",0.009799766746617092
"Row739","markgame86",0.045770936304951326
"Row740","markyshizzle",0.042901060469156344
"Row741","martinpetersen",0.009204355943100513
"Row742","masatomk9",0.03311926853672085
"Row743","masterguide",0.009822874218808827
"Row744","masx_latr1ne",0.012104342670164182
"Row745","matheusdebull",0.011238876564112463
"Row746","matsujun",0.331052394211947
"Row747","matticusnicholas",0.00915080329154729
"Row748","mattyb21",0.009184089894726912
"Row749","matux333",0.011455804811789665
"Row750","mavericksc2",0.011105684086379625
"Row751","maxcop",0.009169239773073842
"Row752","maxsc",0.018432252581707796
"Row753","maybe520",0.02160362728056338
"Row754","mcca21",0.010022311337966449
"Row755","mcginney123",0.02681146724443758
"Row756","mclovinhd",0.02240310257970583
"Row757","mcstrongside",0.1404803680528843
"Row758","mdaaaaohhh",0.0203903596338219
"Row759","meatwad21",0.010419398771002703
"Row760","mehungrytv",0.00986013298339937
"Row761","meiyaho",0.011177639241628417
"Row762","menjui",0.01191366517462504
"Row763","meoang",0.011158337933564279
"Row764","messatsu290",0.01165831729701838
"Row765","meszox",0.016988993444621875
"Row766","metobee",0.011255036990617275
"Row767","mexbattles",0.009907781973201675
"Row768","mhosc2",0.009178033374523307
"Row769","miason",0.0099994280881369
"Row770","micday",0.015425138707610114
"Row771","michael11188",0.009165279740633022
"Row772","michaeleu",0.009833228057110278
"Row773","migfromhell",0.05971640884546886
"Row774","mikehawks92",0.009857104723297568
"Row775","mikgaming",0.018195889807296292
"Row776","milk11",0.009473492559648213
"Row777","milkman71",0.009240112706610258
"Row778","milky1223",0.009183594890671809
"Row779","mimfoe",0.009235628552228743
"Row780","min2012",0.3779351925168247
"Row781","mindfeast123",0.009167143285311055
"Row782","minecentertv",0.012425495517516004
"Row783","mineskitv",2.380060505619811
"Row784","miragehunter",0.009177188955841074
"Row785","missmiaa",0.024596853238052226
"Row786","mister_boston",0.09263470748193967
"Row787","mistermorlahud",0.016955454500362684
"Row788","mistresskeo",0.05071945296332332
"Row789","mit1015",0.02748428450213722
"Row790","mithrantruck",0.016675714544658275
"Row791","mknightdh",0.010306085530245491
"Row792","mlgreflex",0.009874873902534779
"Row793","mobispro",0.01434755073539284
"Row794","moccer",0.008619946840393175
"Row795","mogknight",0.011772775855204545
"Row796","monkiedemon",0.09831263728955308
"Row797","monkirh",0.00855635337825532
"Row798","monokerros",0.01048705419907432
"Row799","monstertoxic",0.009166648281255952
"Row800","montblanc_au_barthilas",0.01176885947869875
"Row801","mookx",0.00851515157013945
"Row802","mooncake999",0.13097965308840193
"Row803","moonlitenite",0.009351692444207443
"Row804","moonmeander",0.2742689808728007
"Row805","mortalkombatkratos",0.01057645144648481
"Row806","moruid",0.21752045381653462
"Row807","mousesports",0.12527349784463362
"Row808","movinggun",0.01047014883651416
"Row809","mrbananamanhd",0.015185081617571039
"Row810","mrbob007",0.03701509749145343
"Row811","mrcantsayno",0.008519752196063343
"Row812","mrdarcdestroy",0.012449500784215774
"Row813","mrgamegast",0.01176459372935256
"Row814","mrrayray",0.10087182754175847
"Row815","mrslyfox",0.031854649758193895
"Row816","mrztv",0.01050815980618477
"Row817","msgtgunny",0.04369795583198254
"Row818","mugemsz",0.08524942431265799
"Row819","mumbochicken",0.027363401584132616
"Row820","murasamesj",0.010456417323483779
"Row821","mushroomcult",0.008516665700190352
"Row822","myf1",0.009823036797152289
"Row823","mynameischowder",0.04786254208775813
"Row824","myrddraal480",0.009290131895425064
"Row825","myrland",0.010572612225054286
"Row826","mystical_gaming",0.01282477695369992
"Row827","mystrdat",0.009829617439296591
"Row828","namastestream",0.013084055745861807
"Row829","namja__",0.18500160276819927
"Row830","nanoha_suki",0.00988010785291703
"Row831","naslseasontwo",0.544674177292217
"Row832","nastylp",0.008512705667749533
"Row833","natalieeeeemc",0.015893489735665615
"Row834","natazcha",0.010458979697416073
"Row835","natengall",0.008627633962190058
"Row836","nathanias",0.010469619854628078
"Row837","nbmsniping",0.017658201140991134
"Row838","negimaa",0.008513695675859738
"Row839","nekonekoxd",0.03090228042295143
"Row840","nekoryudesu",0.00916717240319665
"Row841","nephera",0.009236472970910977
"Row842","nepi_nepi",0.009511270586234065
"Row843","nerdcoretv",0.055655213633925046
"Row844","nevarixi",0.009927058013465072
"Row845","nevb",0.010466800279670821
"Row846","newdeathx",0.010315769657178274
"Row847","newlegacyinc",0.11330443468195502
"Row848","newsouth",0.03675506058842649
"Row849","newtypefiegod",0.00851981043183453
"Row850","newtypesaint",0.008520334553775228
"Row851","ngpraetor",0.010347655672292573
"Row852","niamor59000",0.009211693650270265
"Row853","nicholas810211",0.011644146564838023
"Row854","nickh114",0.009179547504574209
"Row855","nictanic",0.010054174572999485
"Row856","nidefawl",0.013494765931248107
"Row857","nieroth",0.010518933423854643
"Row858","ninjabotik",0.012194030565260815
"Row859","ninjelephant",0.009234900605088886
"Row860","nmunro4",0.01912320114003445
"Row861","noak3",0.009163952446865789
"Row862","noc0002",0.01113742744162275
"Row863","nodokax07",0.01641504497365432
"Row864","nodozz",0.04971366239598802
"Row865","nokz47",0.010512835656795338
"Row866","northernspectre",0.00982379386217774
"Row867","nostalgicdan",0.01047339305078523
"Row868","notbeef",0.014761170300259233
"Row869","novak111",0.009171190671408657
"Row870","noxnz",0.013786149622250353
"Row871","noy1834",0.02568469569212996
"Row872","nsan3predator",0.04339521294707068
"Row873","nsmrp",0.009178906911091134
"Row874","nukaduke02",0.010487898617756555
"Row875","nurupo13",0.11833358530020681
"Row876","nvrhadviews",0.009817150124316863
"Row877","nyto0606",0.011843692444675985
"Row878","nyvideogamefreak",0.011815933421600618
"Row879","oakfan21",0.009909662506795197
"Row880","oddfellow1337",0.008566486402442121
"Row881","odiensc",0.010419340535231515
"Row882","office0204",0.008520800439944735
"Row883","og_xkillerz",0.009230736747448908
"Row884","ogre2",0.08539892550873578
"Row885","ohriginal",0.16953279996548293
"Row886","okless",0.009242849787856118
"Row887","omaclaro",0.010999938124482802
"Row888","omg2272",0.050546913354831136
"Row889","omgggc",0.04941436573626058
"Row890","onlynidalee",0.03901632855350827
"Row891","onyourwifi",0.009832063341686507
"Row892","onyx_",0.02728906274917954
"Row893","ootoro",0.03082475740305747
"Row894","oowiz",0.009175204079675276
"Row895","oozaroo1",0.05204505904397322
"Row896","opera2031",0.009834771305046773
"Row897","optimusprime89",0.011114523794630175
"Row898","oreosc",0.00983980869925458
"Row899","oreosodapop102",0.022171528372502556
"Row900","osatoxlive",0.009850902613665991
"Row901","osmosetv",0.009184800852951275
"Row902","ossango",0.016553515057704436
"Row903","otterphantom",0.009825307992228641
"Row904","overlord_dimpy",0.00982105678093188
"Row905","owenoweno",0.015596725105634352
"Row906","ownstoppable",0.009953455806728958
"Row907","oxidon",0.010321913531038661
"Row908","p_keras",0.15226769858725167
"Row909","painuser",0.1243590689880603
"Row910","pandaelitegaming",0.009853348516055908
"Row911","panicfurchtlos",0.008515064216482668
"Row912","paosz_justice",0.008512909492948693
"Row913","paradoxgery",0.011122111433800172
"Row914","paradoxical555",0.00922698054020725
"Row915","parkervideos54",0.009185662260549001
"Row916","partyzanrnd",0.008537281163191085
"Row917","peaakz",0.01852908636649254
"Row918","peacefuljay",0.9871567831973926
"Row919","pentara",0.010061598623965487
"Row920","penyis",0.009822279732126838
"Row921","persianslurpsit",0.009193145557146724
"Row922","perways44",0.14227585686658478
"Row923","peterpandam",0.03293401928633788
"Row924","pewstream",0.01587572734676238
"Row925","phyxius2k8",0.009184672252438797
"Row926","pinkkittyrose",0.03150778623338169
"Row927","pitchatan",0.009833752179050975
"Row928","pixelbat",0.037951357445577705
"Row929","pixelenemy",0.0555173948673503
"Row930","plague88",0.010564971210058489
"Row931","plastichampster",0.012409318102095702
"Row932","playhemtv",0.03088009300955801
"Row933","pleasurebuggaming",0.008513637440088548
"Row934","plethora_",0.008516840407503917
"Row935","plumtea",0.02085272759911944
"Row936","pockyaoci",0.009166327984514416
"Row937","polantaris",0.014024798802720333
"Row938","pooksie",0.12862655933607892
"Row939","popica99",0.008511715659639329
"Row940","poppyjem101",0.00917107419986628
"Row941","powerrossi",0.009864442430467319
"Row942","prack604",0.009177043366413102
"Row943","pridetv1",0.031689290385048495
"Row944","princeboostreams",0.009291354846620022
"Row945","princeofice",0.008557168679051961
"Row946","princezzxdiana",0.03878768524841047
"Row947","prod7gy",0.02238329269761096
"Row948","prodigious13",0.012026700806501938
"Row949","projectleet",0.12518382090737626
"Row950","prophetgh",0.008521644858626968
"Row951","prorh",0.014420884151155337
"Row952","psilocin",0.00928952575846371
"Row953","psp219",0.022863795562111947
"Row954","psychoticgaming",0.06197730023923641
"Row955","ptxgrimx",0.015419339677764921
"Row956","puchi_",0.15906879754096523
"Row957","punky_boy",0.012768896270517954
"Row958","pwap",0.013106738578739733
"Row959","pyro2882",0.009841759597589395
"Row960","pyschadelicsnake",0.10311915443574263
"Row961","qojtv",0.011111262591443618
"Row962","qsdfghu1",0.01254360536165601
"Row963","qttsix",0.0114750361862575
"Row964","quinnytv",0.009166939460111895
"Row965","quit108",0.010796106576826359
"Row966","r031090",0.427534407237299
"Row967","r121729286",0.018544225431653873
"Row968","r3volt",0.009248702482860563
"Row969","ragers",0.1006577544605974
"Row970","raruofdoom",0.009817196231117948
"Row971","rawa900",0.00983686779280956
"Row972","rawuk",0.011781947989166736
"Row973","raziel2p",0.009977473202398831
"Row974","rbjohnzee",0.009811122721998852
"Row975","rctgaming",0.008518325419669223
"Row976","re_leaf",0.011780613384588055
"Row977","realismfades",0.009822192378470056
"Row978","realistreviewer",0.013807167875704017
"Row979","record307",0.009229164381626818
"Row980","redakteur",0.008580608576955336
"Row981","redbullgaming",0.8540981833255292
"Row982","redspades",0.05202040036472974
"Row983","redxalicious1988",0.010501525788214667
"Row984","reflectedsc",0.011838819069817168
"Row985","renacide",0.014362796378474128
"Row986","reniehour",0.04836990382505188
"Row987","repedee",0.012842279212021399
"Row988","replayvaluetv",0.011136745601283977
"Row989","repostedcontent",0.011162789119975347
"Row990","reservjesuz",0.040793653404494395
"Row991","residentemo",0.031429156107525225
"Row992","residentevildatabase",0.02006435578670862
"Row993","revision",0.017875647062087562
"Row994","rggibson",0.013967199774930042
"Row995","riccio",0.03773985013702165
"Row996","richieknucklez",0.022837879486501973
"Row997","riddickdk",0.01012261373311609
"Row998","ripperxtv",0.012880274681327786
"Row999","ripxripxrip",0.0091755292363622
"Row1000","ririka37982",0.00904397996788348
"Row1001","rock_bottom",0.009955406705063773
"Row1002","rockergazza",0.06036136772942212
"Row1003","rockshell",0.009821289724016634
"Row1004","rodriguezjr",0.01113119621410558
"Row1005","rogueredstorm",0.009290020762518812
"Row1006","rolandes",0.009241859779745914
"Row1007","ron6403",0.009869404599988446
"Row1008","rona1012",0.010511367633545524
"Row1009","rongod22",0.009208357222397028
"Row1010","ronin_llc",0.009167055931654273
"Row1011","rooktower",0.009199405902549489
"Row1012","rpgamer99",0.018222366002399015
"Row1013","rpggamess",0.00918968052876101
"Row1014","rrtaterz",0.06277057214141545
"Row1015","ruiguild",0.008516753053847134
"Row1016","runescapestakes",0.013799631203280493
"Row1017","rursus",0.00937144649961045
"Row1018","ruxx",0.03414601061664268
"Row1019","ryancell",0.019841996022614192
"Row1020","ryuuoubayo",0.009840128995996117
"Row1021","s666damo",0.011209918847782342
"Row1022","s885200s",0.1399318067035661
"Row1023","sagaboyjr",0.009408821735743372
"Row1024","saizen13",0.06768876434790044
"Row1025","sajirou",0.20494592028581754
"Row1026","sakisaka",0.008523100752906682
"Row1027","salamito140",0.010437301410697783
"Row1028","salome53",0.010991259506024443
"Row1029","sambonz",0.010462905752025907
"Row1030","samk920",0.14780712700564896
"Row1031","samman009",0.008513462732774982
"Row1032","sammydjdrift",0.024457269252820945
"Row1033","samuel_vee",0.00851180301329611
"Row1034","sancholbc",0.00917614071195968
"Row1035","sanctuarycrew",0.08844967858163186
"Row1036","sanctuarycrew2",0.01061053829193417
"Row1037","sarimas",0.009157954162433373
"Row1038","sasayakitei",0.024785278573312662
"Row1039","sbstudios",0.00917593688676052
"Row1040","sc2academy",0.011807268420663632
"Row1041","sc2janitor",0.011759510228343666
"Row1042","scarletrouge",0.009256011072144722
"Row1043","scdpyre",0.01113091716421974
"Row1044","schniederzsc2",0.008521819565940534
"Row1045","scoboose",0.009171115446721976
"Row1046","scott205",0.019541805160186852
"Row1047","scott512",0.008525401065868628
"Row1048","sctourney",0.05094913812792406
"Row1049","scullomaniac87",0.010701344848132547
"Row1050","sdn121",0.00930321116469301
"Row1051","sentientah",0.015711179724403185
"Row1052","sephiroth976",0.012922148993490897
"Row1053","sergeantswag",0.010368258564485885
"Row1054","seriouscreeper",0.02024662018055303
"Row1055","sethlan",0.008513346261232606
"Row1056","setsura44",0.015068610075194017
"Row1057","setttv",0.06669369740342677
"Row1058","sew666",0.009278293523649042
"Row1059","sgtyuki",0.01374204574546583
"Row1060","shadasi",0.009174044224196893
"Row1061","shadowloohq",0.6625898674582456
"Row1062","shakeslol",0.029447379428477197
"Row1063","shamsz",0.026981010919980366
"Row1064","sheep_eat_sheep",0.009187030801171931
"Row1065","shellz0001",0.019656607320606596
"Row1066","shhhitzraidz",0.011220017894138162
"Row1067","shibsekki",0.009822192378470056
"Row1068","shigare",0.010112031811675271
"Row1069","shingin",0.015248074675675235
"Row1070","shinky",0.05145231077966923
"Row1071","shinnako",0.015287428576355518
"Row1072","shinstream",0.009824317984118435
"Row1073","shizoku",0.00936900786624525
"Row1074","shizzleyanizzle",0.009058859207422146
"Row1075","short_azn",0.009155753332098313
"Row1076","shox1on1",0.010438592317554703
"Row1077","shublar",0.009177125860124497
"Row1078","sid3way",0.009189301996248284
"Row1079","sidepontoon",0.00997666276154758
"Row1080","sidinator93",0.008511657423868139
"Row1081","siglemic",0.05131948179175337
"Row1082","siistem",0.009214168670545777
"Row1083","silte",0.07632300318417079
"Row1084","silveraces",0.009170317134840828
"Row1085","silverfan",0.01196149128082024
"Row1086","silversc2",0.008513841265287708
"Row1087","simkpa",0.009166095041429663
"Row1088","simplyje2ns",0.049915712051761534
"Row1089","sirorest",0.008528953447911127
"Row1090","sirtreeman",0.009166793870683924
"Row1091","sisterlilia",0.029001384819156806
"Row1092","sjukungen1",0.008523945171588915
"Row1093","skellington187",0.008624489230545878
"Row1094","skitcadizzle",0.010535867904300394
"Row1095","skopey37",0.022929601404839423
"Row1096","sktpyro",0.009170229781184046
"Row1097","skyform",0.012786360742710324
"Row1098","slaaan",0.008917881045793594
"Row1099","slatetv",0.030429843360330607
"Row1100","slayerscella",0.8098861817729808
"Row1101","slayerskillergaming",0.010544591141008568
"Row1102","slayersyugioh",0.3141063660171933
"Row1103","slice_fpsj",0.009395281918942044
"Row1104","slickzor",0.009170986846209497
"Row1105","slimchance",0.010468200347258675
"Row1106","slodem",0.009179576622459803
"Row1107","sloshy",0.02704763293643815
"Row1108","slowmo442",0.01000757281721804
"Row1109","slyfive",0.009832238049000073
"Row1110","sm0kee",0.009868955702734428
"Row1111","smokeninja",0.012846772986268882
"Row1112","smoreman",0.00916615327720085
"Row1113","snaert",0.009208461564969303
"Row1114","snappleman",0.009874546336768526
"Row1115","sneak8288",0.00919728029690111
"Row1116","sneekyftw",0.00981924661207965
"Row1117","so1dier",0.025673004603218835
"Row1118","soavoid",0.009150977998860855
"Row1119","sofokal",0.19872252692456924
"Row1120","solenus0922",0.009186244618260887
"Row1121","solid_alan",0.009182546646790416
"Row1122","solissa",0.009007010893597608
"Row1123","soloartist0425",0.013928167270184307
"Row1124","somnolentj",0.01962795872449607
"Row1125","sonic711",0.03419439156188394
"Row1126","sophisticats",0.011090642268497498
"Row1127","soycraft",0.009174131577853677
"Row1128","sozerozero",0.009822949443495505
"Row1129","spamfish",0.041366514068078675
"Row1130","spikedapenguin",0.03851183356052894
"Row1131","spineshankk",0.009057705132417207
"Row1132","spirit_massacre",0.021639862059212735
"Row1133","spiteandmalice",0.009218914885897642
"Row1134","splashnpoolz",0.009880136970802623
"Row1135","spritevr",0.01063803525403919
"Row1136","spudzzy",0.009159259607339728
"Row1137","squall3210",0.0091790816184047
"Row1138","squirrellywrath",0.010342616347696178
"Row1139","srklive",0.2988249187931562
"Row1140","srpskichili",0.011504212307622944
"Row1141","ssf4dis05",0.02594787720724855
"Row1142","ssf4dis08",0.022676475302351985
"Row1143","standishiii",0.009170608313696772
"Row1144","starcraft2rivera",0.011753519212935966
"Row1145","starcreator",0.00854307562242434
"Row1146","stargazing",0.01668271539731599
"Row1147","starpenguin",0.008512356253122402
"Row1148","stephensimmons",0.011723177366286218
"Row1149","sterlingkolde",0.03641075545007155
"Row1150","steve42k",0.023943469623460886
"Row1151","strafest",0.0230482752767951
"Row1152","streinslov",0.011125052340245191
"Row1153","strikerl",0.01725026341390047
"Row1154","stscompleted",0.009177421898925828
"Row1155","stuffedge",0.010738970458103032
"Row1156","stupidcheese",0.015215116737454877
"Row1157","stylepp",0.008541590610259034
"Row1158","suddoth1",0.14166877360206526
"Row1159","suddoth2",0.04743182945045637
"Row1160","sujieun",0.034755617766788906
"Row1161","sunkist27boy",0.6835535639164649
"Row1162","suno_ej",0.008558129569276571
"Row1163","sunset_sc2",0.013652224816123005
"Row1164","supermarathonbros",0.011209093827094927
"Row1165","supermedicgirl",0.010447839676203574
"Row1166","supersvn",0.010509969975037
"Row1167","surhorse",0.009819875076592618
"Row1168","svengetspumped",0.013756226155750232
"Row1169","sweatdrop",0.02794143343289353
"Row1170","sweetielise",0.0756604773939072
"Row1171","swiftor",0.44980143110352
"Row1172","swordkkk",0.012440525595786286
"Row1173","sy310",0.010286466386998204
"Row1174","sydiesaur",0.014133347871136384
"Row1175","syfftw",0.012062386195409858
"Row1176","tacocat_meow",0.027201621160073082
"Row1177","tag85216739",0.009812158836910142
"Row1178","tails616",0.008520567496859982
"Row1179","taj497",0.01114694899021207
"Row1180","takoya",0.013582045804349716
"Row1181","takuya84",0.010281659474316765
"Row1182","talemar",0.009853872637996605
"Row1183","tamriver",0.023081886116133588
"Row1184","tantallum",0.00917517982173507
"Row1185","tar14444",0.01047616410986207
"Row1186","tarfu",0.033824234553520946
"Row1187","tayven",0.010483234896116087
"Row1188","tbtgang",0.011250265938609661
"Row1189","td202",0.009198823544837604
"Row1190","tdawg09",0.00916772564302294
"Row1191","team_defiance",0.009188370223909267
"Row1192","team_dinoforce",0.01309417178113312
"Row1193","team_mrc",0.00974315329813661
"Row1194","team_ngg",0.014630387338006003
"Row1195","teamdruidz",0.019931342066375174
"Row1196","teamflux",0.008568612008090502
"Row1197","teamglhf",0.10843137322190682
"Row1198","technomancer88",0.013016520639417422
"Row1199","teflonhearts",0.009844089028436935
"Row1200","tejbi",0.009826181528796468
"Row1201","temote",0.008657130380297038
"Row1202","tempremental",0.009822046789042084
"Row1203","tentacles217",0.009838265451318084
"Row1204","terrortant",0.009839255459428289
"Row1205","tesl_kappa",0.16754148587077586
"Row1206","testing_account",0.17028289621098297
"Row1207","tetsuk66",0.010501528628438984
"Row1208","tfgamingtv",0.019046934607329112
"Row1209","thatonevideojirard",0.013689752432017876
"Row1210","thatuniverse",0.01110787519682391
"Row1211","thcmcsane",0.009184817841866769
"Row1212","the_djd",0.011311365561192726
"Row1213","the_saphyron",0.009168511825933985
"Row1214","the_spyder",0.009829221917868374
"Row1215","the_weekend_gamer",0.011778240297805487
"Row1216","thebrassthief",0.00920234680899451
"Row1217","thebreakeno",0.014390730150649792
"Row1218","thebrett",0.25405180355971113
"Row1219","thecnc",0.008550063914966962
"Row1220","thegoddess0fwar",0.011153354925042807
"Row1221","thegodeht",0.009834142840533803
"Row1222","thegreatgq",0.17770036990335678
"Row1223","thegreenbaymonster",0.008535359382741864
"Row1224","thejamesthomas",0.009835266309101877
"Row1225","thejammydodger101",0.00981140177188469
"Row1226","thejayjay396",0.01591235764683995
"Row1227","theleadlunchbox",0.015746373569982597
"Row1228","themaxhillman",0.010479740749844776
"Row1229","thenerfbat",0.009202579752079264
"Row1230","thenipahhut",0.013186334748984323
"Row1231","thepicky62",0.009166444456056792
"Row1232","thermii",0.009169472716158596
"Row1233","thespeedgamers",0.3921770857658524
"Row1234","thesurgeontv",0.0164930510210885
"Row1235","thetombobblendershow",0.03169187875306762
"Row1236","thetones",0.01397530267843994
"Row1237","thetopcut",0.09289038689269928
"Row1238","thisisjimmy",0.038248594489567606
"Row1239","thomsonrult",0.00954168664770996
"Row1240","thorin181",0.017989215673505955
"Row1241","thorn2",0.00917963485823099
"Row1242","thumbg321",0.008517801297728528
"Row1243","thunderstrike18",0.009168599179590767
"Row1244","tim885885",0.013845608823324558
"Row1245","tinnytb",0.00918420636626929
"Row1246","tiqerz",0.009823124150809071
"Row1247","tiyovitank_jp",0.01635595992383819
"Row1248","tj3660",0.010443508380274746
"Row1249","tkingroc",0.009171569203921382
"Row1250","tocard2",0.009826822122279541
"Row1251","tonyajc2",0.011805230168672035
"Row1252","toobadurdead",0.008542813561453992
"Row1253","tooplark",0.01048021149595967
"Row1254","toph4er",0.00852848756174162
"Row1255","tortorellix",0.027540562105966202
"Row1256","torturetrilogy",0.04120459942134473
"Row1257","towelliee",1.4086651469677465
"Row1258","toxicityyhd",0.015269632209621303
"Row1259","toxicoid",0.009342403838702877
"Row1260","toxicsan",0.009169181537302652
"Row1261","trace_chills",0.009172675683573963
"Row1262","traqiczz",0.01047172120233625
"Row1263","traumersc",0.009821551784986981
"Row1264","trbomode",0.011244225397461012
"Row1265","treefittygaming",0.037991562797984886
"Row1266","truktruk",0.011845633664906758
"Row1267","trumpsc",0.498526279796214
"Row1268","ttanga",0.008510900358842688
"Row1269","tteacherr21",0.00920228857322332
"Row1270","ttneko",0.00971332594286926
"Row1271","twoxknivesstyle",0.009158769463230012
"Row1272","twwinning54",0.0569319111372747
"Row1273","uberpwnzorz",0.009166939460111895
"Row1274","ufosun",0.016391896496394595
"Row1275","ugkcloud",0.026335225643215936
"Row1276","ulirocks",0.32838317453735966
"Row1277","ulsteinlan",0.010021329598049166
"Row1278","unbalance",0.009572334642410071
"Row1279","unholyrose",0.010566752692170117
"Row1280","unithd",0.008518674834296355
"Row1281","unoc",0.00861889859651178
"Row1282","unreal54",0.009841148121991916
"Row1283","unusualstar",0.00876710863418654
"Row1284","uproot",0.00919728029690111
"Row1285","usergameplay",0.010446820550207776
"Row1286","usssen",0.011528483485377916
"Row1287","vadershader",0.01440961793850969
"Row1288","valesh",0.010484899475540346
"Row1289","valon22",0.06785710169721146
"Row1290","vberen",0.008523595756961783
"Row1291","vegetalol",0.010521571022473615
"Row1292","veminino",0.008544473280932866
"Row1293","veridiyagooru22",0.049502922615123304
"Row1294","vespher",0.014848265746156504
"Row1295","vgamingnetwork",0.023091928809512427
"Row1296","vi0lenc3",0.009173432748599414
"Row1297","vibelol",0.047207184847603126
"Row1298","victorjamon",0.008530584049504405
"Row1299","vidyatubes",0.01165647222980711
"Row1300","vikkstar123",0.12944720268614898
"Row1301","vincenthoho",0.009218274292414567
"Row1302","vingrhames",0.029547576255006838
"Row1303","vip_gaming",0.012380402453124528
"Row1304","virum",0.009844991682890356
"Row1305","virusesport",0.035427595040365724
"Row1306","vishido",0.008533816134805368
"Row1307","vman15",0.029322856285390247
"Row1308","volva",0.014818386945451945
"Row1309","vvvastonish",0.024524846284861384
"Row1310","vydax",0.009188661402765209
"Row1311","waffylesyay",0.00920502565446918
"Row1312","warferr",0.01112202408014339
"Row1313","wargfn",0.03529618918826434
"Row1314","warstories75",0.00916635710240001
"Row1315","wattclues",0.00986246241424691
"Row1316","wazcool",0.035836483495078564
"Row1317","webslinger67",0.011297578221470482
"Row1318","werede",0.009828396897180961
"Row1319","whitecitadel",0.027546315738549598
"Row1320","whoisshaun",0.00855230599215772
"Row1321","whomptv",0.009176635716014783
"Row1322","willfreedan",0.008540658837920018
"Row1323","windailos",0.010451561905614254
"Row1324","witwix",0.06834492511753662
"Row1325","wolfstar65",0.011091884617687278
"Row1326","wonderrico",0.011108845806939296
"Row1327","wormburn",0.307982469881077
"Row1328","wpgames",0.014752767654559362
"Row1329","wrongones",0.009820241480135241
"Row1330","wtfnut",0.009168308000734825
"Row1331","wtks",0.015157362831490833
"Row1332","wuddy007",0.01605762172876702
"Row1333","wulfie40",0.00980946300251998
"Row1334","wwweynycom",0.04104729934825326
"Row1335","x4ryuusei",0.055740539319339
"Row1336","xaikitsune",0.009176519244472405
"Row1337","xalic",0.009821726492300547
"Row1338","xanadugames",0.022099951412838652
"Row1339","xanj",0.013348014196932387
"Row1340","xdreidx",0.009846360223513286
"Row1341","xdual",0.010838319232052777
"Row1342","xeaker",0.008526956442775225
"Row1343","xenohoy",0.012482001204484353
"Row1344","xeriamafia",0.019261693509849447
"Row1345","xeriko",0.010140608586413339
"Row1346","xerozore",0.009172733919345153
"Row1347","xfury94",0.009169909484442509
"Row1348","xiei",0.011082304833326766
"Row1349","xjetfan",0.009808414758638586
"Row1350","xkillzx",0.009841905187017367
"Row1351","xlaser92",0.011164160069677605
"Row1352","xorth",0.010516470532549234
"Row1353","xpalvandx",0.013716890301391721
"Row1354","xparaphoiax",0.017372176540157026
"Row1355","xprizelol",0.019640731798167905
"Row1356","xsares",0.008512118450092261
"Row1357","xsethmrx",0.009177188955841074
"Row1358","xskizzx",0.01673466714387707
"Row1359","xsmee",0.009149522104581143
"Row1360","xthunderyx",0.00853533026485627
"Row1361","xtox1kz",0.009802270884778199
"Row1362","xtoxicgaming",0.010483164531374793
"Row1363","xtreme_art",0.025292394422058644
"Row1364","xxdustyxx",0.01505371629760592
"Row1365","xxeinxx",0.021137914808508327
"Row1366","xxupyourgamexx",0.0843388392899395
"Row1367","xxvisionxx",0.01455551149481026
"Row1368","xxzaverxx",0.009165308858518618
"Row1369","xyoryx",0.015806374613083762
"Row1370","xzcout",0.009699116414699263
"Row1371","yan760726",0.008537747049360592
"Row1372","yangfushang",0.05937306143139065
"Row1373","yanikeuhhh",0.011112398188981795
"Row1374","yellowmus078",0.01104659561762363
